ID,new_set,0,1,2,3,4,5,6,7,8,9
13,pseudoNPs,2.237184112811558,-0.3223034157450447,0.6713900163106423,-1.3281058992487362,-0.0030530715354254168,-1.406555172267435,-1.1009978029763898,-0.3671621377727619,-0.02103148215465554,-0.6209872682263562
14,pseudoNPs,1.3935287002051673,-0.9678099134863595,0.8230056779787991,-1.0333994624731275,-0.04736591768925203,-1.3662447204929333,-0.8131392825531267,-0.27642748553096874,0.19344375263034322,-0.7134503722747481
15,pseudoNPs,2.254598573400929,-0.3677087040586416,0.7495607508642975,-1.3622200398831144,-0.012524468983764449,-1.4453465874512779,-1.1059072471876727,-0.3860805977589698,-0.023683238967523206,-0.6797448608307612
16,pseudoNPs,3.0607320852975954,-1.5179674547517261,3.250967291260111,-1.3395647388586571,1.8177755992544042,0.7641180782851758,-0.11977686007230261,0.8535293229593274,-0.052448853750936025,-0.13968828021387625
17,pseudoNPs,2.793770619562058,-1.598363397959971,3.0771759288712337,-1.283812947153611,1.767224591666844,0.7879776291371636,0.010758906301738137,0.9083094528261025,-0.0339007683938257,-0.045171220970323785
18,pseudoNPs,3.1440976821831077,-1.2902218363612115,3.0035718965514184,-1.2189351933321289,0.38775276032990197,-1.7526366692376405,-0.0827203610191173,1.9726633944327896,0.6689114726407049,-0.38729101932449755
19,pseudoNPs,5.4954926596697815,-0.9158420313860312,4.560202470649707,-1.9690354975945412,0.1128580544960493,-1.2374280903740458,0.41915147759695853,3.8117262750285286,0.1961174485197891,0.7322674712606435
20,pseudoNPs,3.3960570176398983,-2.055848876892772,4.104559906143108,-1.3477635506401153,3.680267100310761,2.087857065536661,-0.0975109974946642,-0.08020159263763323,-0.3306803506827464,-0.46007285236049505
21,pseudoNPs,3.0607320852975954,-1.5179674547517261,3.250967291260111,-1.3395647388586571,1.8177755992544042,0.7641180782851758,-0.11977686007230261,0.8535293229593274,-0.052448853750936025,-0.13968828021387625
22,pseudoNPs,1.8676866583131442,-0.6109925011916228,0.5258406508810043,0.06979010002617472,-0.28228126670885395,-0.929829865416385,-1.7620189194596543,-0.31846312559014217,0.5888875563781057,-0.06909105141886995
23,pseudoNPs,3.894181427240674,-1.346859671722292,4.706772617526228,-2.0704598146090296,1.7818718015909454,1.5411614706947867,0.46303249417708564,2.8078502790525355,0.4009802292152818,1.4140532719798615
24,pseudoNPs,0.6364992619373527,-0.3879688800830986,0.34975474787404237,-1.6574731875557693,-0.6045514869033204,-0.22035011812415406,-1.0751953556338125,-0.6273583783991848,0.07240174109427976,0.28085988367302245
25,pseudoNPs,2.772199659264631,-0.856501011070071,2.661436757116866,-1.9648009738233791,-0.15787172058203172,-0.844068402884068,-0.37687405337409324,1.525677692621587,0.5138679850521584,0.7497168979405505
26,pseudoNPs,0.4640447002451329,-0.44193125270957745,0.11639631990515277,-1.5771733328108901,-0.5508051734038635,-0.17322204219018025,-0.969968938661,-0.575275428893843,0.1363071401827083,0.4760575687346823
27,pseudoNPs,4.44038100627273,0.5437897497686635,2.632977681046704,-0.09051016965677883,-0.2025384996920885,-0.5759139471164233,-1.2791710038509783,2.0041408192064103,0.2633926370571607,-0.32232583054202796
Mesembrine,Sceletium,-2.0074238251716383,-0.7106402602406737,-0.7300727787824566,-2.329507478154968,-1.064059876846179,1.119562168428711,0.4031668519812151,-0.44144297804632415,-0.7087814304365019,0.5444871347252479
Mesembrenone,Sceletium,-1.9405870865396198,-0.9214805108424049,-0.9702224535321936,-2.3014147102655373,-0.7973549812475992,0.9281973321622563,0.48814940721393235,-0.38525036579869393,-0.42516459774357207,0.9180995943332381
D7-Mesembrenone,Sceletium,-1.9095133530812225,-1.0025000646446942,-0.830737422841666,-2.3622867486381733,-0.8142554001998726,0.8589793342971676,0.4793891725763239,-0.4190077813693826,-0.42989629666566403,0.8132546718117347
Mesembranol,Sceletium,-1.8187116373803645,-0.5988994606786762,-1.0536249545774314,-1.872464381112674,-1.1300843438456056,1.3357024986596149,0.5623428331449797,-0.19938245723454162,-1.1848469852475767,0.09573437362097602
4'-O-demethylmesembranol,Sceletium,-1.808992159781794,-0.6553473168920193,-1.741966672186921,-1.2911520125794256,-0.8661318391191314,1.469028626625164,0.8414591075974245,0.17009250066662154,-1.2705639707940657,-0.1392261032617905
Mesembrenol,Sceletium,-1.7518748987483457,-0.809739711280407,-1.2937746293271686,-1.8443716132232433,-0.8633794482470257,1.1443376623931603,0.6473253883776969,-0.14318984498691148,-0.9012301525546473,0.4693468332289662
4'-O-demethylmesembrenol,Sceletium,-1.735994929919276,-0.8823102830185776,-1.99116027384742,-1.2638492008335227,-0.5832754168489952,1.2629220219097284,0.9310355339794623,0.22831696927174241,-0.9694597169171834,0.25335669814942846
4'-O-demethylmesembrenone,Sceletium,-1.9216268720953005,-1.0021124403429889,-1.6721300615078265,-1.7212872759475812,-0.5091751865137902,1.0394108074543342,0.774156488390358,-0.012727623361294831,-0.4846504515141318,0.7115946301553148
Sceletenone,Sceletium,-2.770612704800469,-1.6338389763770989,-1.6164251448721272,-1.394016227896053,-0.5123347944404557,1.0895961286089082,1.075935507971648,0.10091105326024553,-0.23322121067081886,0.7151001737868931
N-demethyl-N-formyl-mesembrenone,Sceletium,-1.2560847389835603,-0.6320407472892344,-1.4176902203480992,-2.3672356044920835,-0.6070098323189873,0.791399146986211,0.42273615572771767,-0.4288736025891588,-0.4395517892699788,1.2833458127898185
O-acetylmesembrenol,Sceletium,-0.9104928565353848,-0.2584000086983686,-0.7811123174197874,-2.7175206357003963,-0.8380929694511742,0.8108466178608346,0.08342915570534168,-0.5538617692508669,-0.728065131143739,0.719869778008306
Mesembrane,Sceletium,-2.6249674404788323,-1.3108048827252614,0.0029236643000598844,-2.2529360657325412,-1.4666771706594455,1.137868246280884,0.5569248279790531,-0.5305192822295627,-0.8943809652454311,0.07374397912975182
N-demethylmesembranol,Sceletium,-1.6812655166017112,-0.6809136779029291,-1.6784097127299737,-1.345453570803102,-1.0066158221736732,1.4469759941849505,0.8547270825411135,0.09387187071570031,-1.4575436567807984,-0.056123143545326194
N-demethylmesembrenol,Sceletium,-1.6082682867391933,-0.9078766440294874,-1.9276033143904725,-1.318150759057199,-0.7237593999035369,1.2408693894695149,0.9443035089231511,0.15209633932082114,-1.156439402903916,0.33645965786589277
Sceletium A4,Sceletium,-1.0960726903326048,-1.4065107941350043,0.3736292019120883,-1.1271085150476998,-0.8120142084449138,0.057912031678937145,-0.48345070339056206,-0.43031779945547805,0.28784420180853204,0.43680771186412404
CHEMBL1169873,Amaryllidaceae,-1.1714900669007997,1.9610172703478732,-1.8544861088963833,-0.603427283533013,0.5817061511665214,0.5294092184934608,1.0516016663649341,0.45569406010546976,-0.5833466415856695,0.3426313253003262
CHEMBL1172415,Amaryllidaceae,0.3339275217135323,2.4162765365768952,-1.4463544389094973,-2.4791537111982276,0.7200409512611,0.22356310871335353,-0.24721221470970736,0.09765898286334111,0.5967551861368078,0.4902772509239246
CHEMBL1172810,Amaryllidaceae,-2.02402722387015,1.3697827243968512,-1.0056871018807005,-0.8932358892364772,0.2702848819044501,0.4346685534275376,1.0592311927998668,0.17483567680092735,-0.28583320861279055,0.47679741478228044
CHEMBL1172881,Amaryllidaceae,-1.1714900669007997,1.9610172703478732,-1.8544861088963833,-0.603427283533013,0.5817061511665214,0.5294092184934608,1.0516016663649341,0.45569406010546976,-0.5833466415856695,0.3426313253003262
CHEMBL1172893,Amaryllidaceae,-1.2242233868673271,0.4452395274069481,-1.1942752338837306,-1.796761660677559,-0.4636407435755912,0.9294972814097453,0.46827847328279554,0.06687992136187941,-0.5983550392995362,0.1689553401298299
CHEMBL1173110,Amaryllidaceae,-1.1655268547089892,1.9766086220092838,-1.0753598611896875,-1.2217269806652322,0.29838962546829695,0.3617153898906485,0.7645471519936384,0.06433508944262255,-0.5102540989608871,0.5025905101579116
CHEMBL1173734,Amaryllidaceae,-1.3331759455317003,1.2726114914207574,-2.494669676923722,-0.7348638179140478,0.7105268746291953,0.8530700706155948,0.8922583546619602,0.9241680241316104,0.2948800087457778,0.03745596710713741
CHEMBL1197513,Amaryllidaceae,-1.8758762815499372,0.8766305767440925,-1.7282073294313416,-0.6435910394101401,0.2529176684197394,0.9685543017735088,0.9529905526268747,0.8408928240883318,0.02823558930137,-0.4685789412745949
CHEMBL1221863,Amaryllidaceae,-2.00480635781341,1.3196675364779091,-0.9194077014535694,-0.9308886964772831,0.2598310145112911,0.3918532970161424,1.053812490962171,0.15395480119019203,-0.28876003268831135,0.411944885387536
CHEMBL1221864,Amaryllidaceae,-2.8456458640308524,0.6667671124562643,-0.7867680973844128,-0.6319819178451108,0.2307884607559474,0.4250132741118597,1.3463312323802195,0.24914675600404676,-0.0588393088393137,0.34423226979714244
CHEMBL1221865,Amaryllidaceae,-2.02402722387015,1.3697827243968512,-1.0056871018807005,-0.8932358892364772,0.2702848819044501,0.4346685534275376,1.0592311927998668,0.17483567680092735,-0.28583320861279055,0.47679741478228044
CHEMBL1221973,Amaryllidaceae,-1.5331573512224397,0.2562016994161292,-0.7376495010476757,-2.282343332032063,-0.2930467078927549,0.659455903798246,0.28682538139705976,-0.13993045447237626,0.04920399383105684,0.39800131638837194
CHEMBL1222025,Amaryllidaceae,0.32445351015654805,1.2046222974084388,-0.49555587914371996,-1.686094259595704,1.0185005367731441,-0.8659965246324741,0.18823796583975372,0.48011445830384625,0.7291172215879035,-0.5026098574229616
CHEMBL1333401,Amaryllidaceae,-1.35692072966079,1.501859567820515,-1.7992008513330526,-1.4475381427387695,0.6008038676152249,0.7218532412833077,0.5003785537239203,0.6168009903104112,0.5448851259740509,0.1396779504234773
CHEMBL1358539,Amaryllidaceae,-1.3415578925985558,1.4929697577145167,-0.961571236951849,-2.0892637987500033,0.3037074619498878,0.5336742682202548,0.2078605089776409,0.2113530861122707,0.6083572462027197,0.25025270091739077
CHEMBL1385,Amaryllidaceae,-2.082718166090237,-0.276089650995302,-1.7466132554154676,-0.9197768859903507,-0.2261727375182729,1.0967064393907375,1.047068156411111,0.5371927417187301,-0.4459007760745939,-0.11287907568392222
CHEMBL1396275,Amaryllidaceae,-1.872343401568822,0.9950474352151143,-2.032888056601369,-0.7003514083735528,0.3835349544854162,0.9887912366675653,0.9668899646791995,0.8970193980777905,0.11654780542406724,-0.23036443384386066
CHEMBL1523,Amaryllidaceae,-2.0635526019382344,-0.3572590043467138,-2.448822327621458,-0.3396757835438455,0.06254544143792126,1.2074285224011823,1.3332283666258473,0.909783212701379,-0.5048037158056883,-0.3187516951350707
CHEMBL1524,Amaryllidaceae,-2.2104448092703195,-0.2505232899843922,-1.8101702148724148,-0.8654753277666744,-0.08568875446373102,1.118759071830951,1.0338001814674223,0.6134133716696514,-0.2589210900878612,-0.1959820354003862
CHEMBL1551610,Amaryllidaceae,-2.02402722387015,1.3697827243968512,-1.0056871018807005,-0.8932358892364772,0.2702848819044501,0.4346685534275376,1.0592311927998668,0.17483567680092735,-0.28583320861279055,0.47679741478228044
CHEMBL1565544,Amaryllidaceae,-2.2263247780993893,-0.1779527182462217,-1.112784570352163,-1.4459977401563948,-0.3657927858617619,1.0001747123143827,0.7500900358656568,0.24190655741099756,-0.19069152572532516,0.02000809967915098
CHEMBL1600436,Amaryllidaceae,-1.1655268547089892,1.9766086220092838,-1.0753598611896875,-1.2217269806652322,0.29838962546829695,0.3617153898906485,0.7645471519936384,0.06433508944262255,-0.5102540989608871,0.5025905101579116
CHEMBL1623394,Amaryllidaceae,-2.2263247780993893,-0.1779527182462217,-1.112784570352163,-1.4459977401563948,-0.3657927858617619,1.0001747123143827,0.7500900358656568,0.24190655741099756,-0.19069152572532516,0.02000809967915098
CHEMBL1651762,Amaryllidaceae,-0.5011583566020733,2.115851116777315,-1.8648540875705901,-1.7756781425481785,0.621730154880602,0.655451974834855,0.20365279240688283,0.5053973556821106,0.3126920484330865,0.15703978277545103
CHEMBL1720510,Amaryllidaceae,-1.179294949753963,1.6736457468460955,-1.420159803133546,-1.575395308257683,0.2607358424755795,0.8082784610985446,0.37730660973908603,0.4860246504918323,0.144508315143637,-0.09158903030453838
CHEMBL1728514,Amaryllidaceae,-0.35937265554070336,1.1438238965379155,-4.670598059136401,-0.07785322086913836,1.06205124146935,1.3100252286577487,1.1922364588800427,1.369000889989142,-0.4641014873380147,0.44115105634265894
CHEMBL1885951,Amaryllidaceae,-1.3364659219086203,0.3471111783354925,-1.0416940856309613,-1.835918689324316,-0.354743333359717,0.8573692508174214,0.446565483357558,0.09733920817665996,-0.41988747535218796,-0.06000450567997643
CHEMBL1922145,Amaryllidaceae,0.12092769313312335,2.0728119050454534,-0.8631220409053131,-2.524356739598064,0.5553674966120792,0.16484158998942885,-0.2669614957873852,0.03905726522507418,0.5551725432666482,0.2671994164875879
CHEMBL1922151,Amaryllidaceae,-0.5074459104623431,1.6922622517270123,-0.775675595418165,-1.8316327651540885,0.2352764426127253,0.5006808517467183,0.08267159185512549,0.3194071483708446,0.08859430283199583,-0.6044569969227264
CHEMBL1922153,Amaryllidaceae,2.461752576142723,1.569909878815456,1.12912228227526,-2.664207737280941,1.497475142627173,-2.57840871354989,-0.6347815074041447,0.04358590872364359,1.1727936308388944,-0.9580702922726697
CHEMBL1922154,Amaryllidaceae,0.32445351015654805,1.2046222974084388,-0.49555587914371996,-1.686094259595704,1.0185005367731441,-0.8659965246324741,0.18823796583975372,0.48011445830384625,0.7291172215879035,-0.5026098574229616
CHEMBL1922157,Amaryllidaceae,6.880452130400744,1.2895644594630729,5.1672864067180235,-3.610906593114917,-3.785873759087436,1.7039921432342622,4.0487297542495035,0.8195765736890795,-0.501069591005712,-0.035850239665596986
CHEMBL1922158,Amaryllidaceae,7.582823417053109,1.2467772555300045,5.771603125826382,-3.9063133659616103,-4.1015645547885615,1.4534996904117885,3.8708066752882195,0.5466780901394351,-0.9286663522180801,-0.24999993109056684
CHEMBL1922159,Amaryllidaceae,8.845784319282307,1.1040082582223392,6.758459831353412,-4.41110450274986,-4.463509697074876,0.9119893591875865,3.5539221883492518,0.12128926341238665,-1.4569284109750038,-0.5317490482006632
CHEMBL1922160,Amaryllidaceae,8.114990008217353,0.8753133793265815,5.681705908245849,-3.978186035082711,-3.1737078751967847,0.76173430341269,3.7324102115525664,0.716111528214087,0.115602542631598,0.13360764514496742
CHEMBL1922243,Amaryllidaceae,-0.16274964733864414,0.6552729483843573,0.0895122477206191,-1.5822817853673448,0.5378427519012468,-0.8180029321178391,0.3718185414038572,0.3591253577495874,0.40074750895483835,-0.7224872126505161
CHEMBL1922246,Amaryllidaceae,2.0574376981815603,3.1621114802047137,0.25440991290335274,-3.5906322227505925,0.5257730912977907,-0.30449381710597917,-1.2108203689142605,-0.33266585960267836,0.16958183995717188,-0.996420358885642
CHEMBL1922247,Amaryllidaceae,-0.3852482191726896,0.6847381626959891,0.491153923826156,-2.507909950762648,-0.523738625903349,-0.07494773511133138,0.13479081651355615,-0.3743487853200095,-0.2773684660164843,0.057060142221547726
CHEMBL1971343,Amaryllidaceae,-2.8456458640308524,0.6667671124562643,-0.7867680973844128,-0.6319819178451108,0.2307884607559474,0.4250132741118597,1.3463312323802195,0.24914675600404676,-0.0588393088393137,0.34423226979714244
CHEMBL1976572,Amaryllidaceae,-1.3607787586552964,1.5430849456334585,-1.0478506373789798,-2.0516109915091976,0.3141613293430468,0.5764895246316498,0.2132792108153368,0.23223396172300595,0.6112840702782404,0.31510523031213516
CHEMBL1979251,Amaryllidaceae,-1.5172773823933698,0.1836311276779588,-1.4350351455679273,-1.7018209196423428,-0.01294267649472395,0.7780402633148139,0.5705355269988251,0.23157635978627752,-0.019025570531479182,0.18201118130883462
CHEMBL1993537,Amaryllidaceae,-2.0393900609323836,1.3786725345028492,-1.8433167162619037,-0.25151023322524346,0.567381287569787,0.6228475264905908,1.3517492375461462,0.5802835809990677,-0.34930532884145926,0.36622266428836653
CHEMBL1997188,Amaryllidaceae,-1.179294949753963,1.6736457468460955,-1.420159803133546,-1.575395308257683,0.2607358424755795,0.8082784610985446,0.37730660973908603,0.4860246504918323,0.144508315143637,-0.09158903030453838
CHEMBL2002715,Amaryllidaceae,-2.0201691948756433,1.3285573465839073,-1.757037315834773,-0.2891630404660492,0.556927420176628,0.5800322700791958,1.3463305357084503,0.5594027053883325,-0.35223215291698007,0.30137013489362213
CHEMBL2007837,Amaryllidaceae,-1.2264442512029352,0.3887244171191431,-2.7252709697137347,-0.5741625006572589,0.10638123718930699,1.2428125110778026,1.0424649431200315,0.8429315925486779,-0.7378289110836088,-0.1660408084672789
CHEMBL2009061,Amaryllidaceae,-1.971782657807457,1.2647031999626983,-0.01881124231219669,-1.6021986652850992,-0.038203201345542705,0.16388113751191738,0.7591291468277117,-0.26680173555239844,-0.2197880789587417,0.4806001156666876
CHEMBL2010422,Amaryllidaceae,-1.164087329341477,1.6339944245528215,-1.3518952219622653,-1.6051863488014504,0.2524647038760847,0.774402871650825,0.373019312775835,0.4695036243720422,0.1421926010949957,-0.14290059175621347
CHEMBL2087242,Amaryllidaceae,-2.1997467136649647,0.06044409436029329,-1.479151010496779,-0.5057930101288166,-0.04636525654016186,0.6790345485220973,1.4219062108210512,0.19505895047493413,-0.9132160253469898,0.4085558951737243
CHEMBL2087243,Amaryllidaceae,-1.1533892337361218,1.9449618088975076,-1.0208760175866294,-1.2455040311635928,0.291788201799654,0.33467834834197135,0.7611253421294639,0.051149203177324985,-0.5121023341641326,0.46163733881789737
CHEMBL2087244,Amaryllidaceae,-1.182645181657189,1.9211224269788898,-0.4930247899733197,-1.7663849117136303,0.29557136070030193,0.10117750889521206,0.4953349601275116,-0.23583624746302817,-0.11266818720188242,0.7273203595616208
CHEMBL2087251,Amaryllidaceae,-2.212739411661424,1.258041924834853,-0.6821349260857259,-1.3502789862787716,0.3363093489038768,0.2185282231966337,0.9000552116361022,-0.0672248440108552,0.19023234619828452,0.9255501758865526
CHEMBL2087253,Amaryllidaceae,-3.6898543594127835,2.314961574737599,0.7190323481481042,0.08019571703299867,0.8602554656922349,-0.7027181605700416,1.9598541851961953,-0.07375274185418977,0.2439780292858825,0.808290612725452
CHEMBL2087255,Amaryllidaceae,-1.4583055700170573,1.717915644898687,-1.265793606997326,-0.9756530783844563,0.45486939599459864,0.34891132173134304,0.9258447792373836,0.1457792859059468,-0.25948946272465634,0.4705559349371563
CHEMBL2146603,Amaryllidaceae,-1.971782657807457,1.2647031999626983,-0.01881124231219669,-1.6021986652850992,-0.038203201345542705,0.16388113751191738,0.7591291468277117,-0.26680173555239844,-0.2197880789587417,0.4806001156666876
CHEMBL2146604,Amaryllidaceae,-2.4150369658906636,-0.28969351780821945,-0.7892323945571887,-1.9030408371986893,-0.2997683188623351,0.7840343820834789,0.5909140547018924,-0.00015396340078486687,0.28537402908575005,0.46876086078342327
CHEMBL2208203,Amaryllidaceae,-1.1722849507794708,1.8354347605324837,-1.5538249047978054,-0.5470180061889458,0.45826732139931403,0.5026203865109682,1.0397439748234185,0.400470533386007,-0.6638866705154987,0.11284808089324926
CHEMBL2208205,Amaryllidaceae,-0.45329352893691527,0.9206840512710764,-0.2874036090016741,-2.8073291482700804,-0.5993282440464104,0.5739606641167962,-0.13369475245819876,-0.4155389226617995,-0.5544108090158645,0.10502963447000356
CHEMBL2374346,Amaryllidaceae,2.4149445210016407,2.838253489557576,-2.008553633196964,-2.9169959525934908,0.32249871627286175,0.4076254142091356,-0.7410257853349556,-0.1777252454116936,-0.7734980621741263,0.5130442022385813
CHEMBL2374973,Amaryllidaceae,-1.0335552504002823,1.55317564959708,-1.5164177754684047,-1.5731678177376416,0.4020207904721915,0.6615072525348105,0.40105947047028817,0.4854919553475231,0.28234970212594246,0.012170998597277737
CHEMBL2377294,Amaryllidaceae,-0.5388120591606661,2.1828606239837525,-2.802543839947146,-1.0902856892507324,0.9309501428699497,0.8932847522083452,0.5024550260899345,0.935061275345479,0.25261423112533443,0.12167595178794231
CHEMBL2377308,Amaryllidaceae,-0.7269015481239719,0.9681071214627147,-1.794198119925167,-1.901871647412196,0.04354611892108492,0.8572901561769776,0.2922433865629863,0.1912063705226447,-0.24126202617108888,0.41999171087959614
CHEMBL2377309,Amaryllidaceae,-0.791199075807697,1.8499924883223506,-2.0593073564496773,-1.5299553318867485,0.7853883817053734,0.6360960095871132,0.366992140161437,0.5877445994154308,0.5712288718621853,0.13343647057835306
CHEMBL250866,Amaryllidaceae,-0.6748010871193016,0.8634047365730021,-0.8071107065107973,-2.6108159449545365,-0.2653197778183011,0.586847576950222,-0.007966118383421785,-0.25047857063436507,-0.17562595900087496,0.42335066107854785
CHEMBL251076,Amaryllidaceae,-1.4200689750009214,0.5339527038003633,-2.1693331892296532,-1.0655260555365276,-0.0291999590479222,1.1980089646931142,0.7555080410315835,0.5730433824060185,-0.48115754572747066,0.04199849417037518
CHEMBL3546248,Amaryllidaceae,-2.2263247780993893,-0.1779527182462217,-1.112784570352163,-1.4459977401563948,-0.3657927858617619,1.0001747123143827,0.7500900358656568,0.24190655741099756,-0.19069152572532516,0.02000809967915098
CHEMBL367376,Amaryllidaceae,0.5122696863470833,1.685244873756545,-5.433636939894192,0.17452919171117323,1.3630815601327582,1.3622083217258643,1.1792208431647706,1.6291040696194952,-0.7645241292415159,0.24252275361509562
CHEMBL3889595,Amaryllidaceae,-2.8010211011716217,0.4701596191204136,-0.826570811267954,0.062228015229037,0.021625905554685323,0.6348196555056081,1.540883699380683,0.4720185475587503,-0.5518034514746416,-0.21698430695797613
CHEMBL3897271,Amaryllidaceae,-2.4043388702853083,0.02127386653646609,-0.45821319018155277,-1.5433585195608315,-0.260444820938766,0.34430985877462533,0.9790200840555214,-0.418508384595502,-0.3689209061733784,1.0732987913575338
CHEMBL3899581,Amaryllidaceae,-2.385378655840989,-0.05935806296411806,-1.1601207981571848,-0.9632310852428753,0.027734973795042996,0.4555233340667028,1.265027165231947,-0.045985642158103066,-0.4284067599439382,0.8667938271796108
CHEMBL3924204,Amaryllidaceae,-3.031277806206876,0.5469649551318531,-0.467737885044819,-1.0894199929591692,0.3048886910911522,0.2015020596564653,1.1894521867911152,0.008102163371009583,0.425969956563738,0.8024702018030291
CHEMBL3956367,Amaryllidaceae,-2.00480635781341,1.3196675364779094,-0.9194077014535696,-0.930888696477283,0.25983101451129115,0.3918532970161424,1.053812490962171,0.15395480119019203,-0.28876003268831135,0.411944885387536
CHEMBL399515,Amaryllidaceae,-1.495133468434796,-0.332086046713338,-0.6928069770310762,-1.708436884175306,-0.5144506071348325,0.6492896522066668,0.6288004914919407,0.012661993587099605,-0.4425872507615267,0.06240389015540291
CHEMBL4160912,Amaryllidaceae,-1.2110814141407011,0.37983460701314503,-1.887641355332532,-1.2158881566684927,-0.19071516847602973,1.0546335380147496,0.7499468983737518,0.4374836883505373,-0.6743567908549402,-0.055466057973365214
CHEMBL4165897,Amaryllidaceae,-0.6453597602876079,0.7279675275149804,-2.147747860449157,-1.2983053458164717,-0.006130654385881263,0.968876306318555,0.6165604848112686,0.40842729745555684,-0.648013044966806,-0.0617075378184894
CHEMBL4173815,Amaryllidaceae,-0.6585017330142336,0.7933724479087836,-1.4543817390003562,-1.8791788498255377,-0.2790562294854426,0.8437400497135509,0.33489205972031244,0.037823530466898944,-0.5720112934114019,0.162713860284706
CHEMBL4175159,Amaryllidaceae,-0.8543473211478283,0.8820856243021988,-2.4294396943462786,-1.1479432446845064,0.1553845550422264,1.1122517329969195,0.6221216274691003,0.5439869915110381,-0.4548137998393365,0.035757014325250934
CHEMBL4206653,Amaryllidaceae,-2.0393900609323836,1.3786725345028492,-1.8433167162619037,-0.25151023322524346,0.567381287569787,0.6228475264905908,1.3517492375461462,0.5802835809990677,-0.34930532884145926,0.36622266428836653
CHEMBL4206749,Amaryllidaceae,-1.9867055246487324,1.3036120750275433,-0.08579761014381627,-1.5729654441078627,-0.030086934855576265,0.19712242686465323,0.7633361667267008,-0.25059005573795257,-0.2175157252667747,0.5309508989051072
CHEMBL4208675,Amaryllidaceae,-0.3220841101662939,2.522555229105824,-0.5657227692781873,-2.0951402457822086,0.32907883716247044,0.023293180707552683,0.20218758265310272,-0.3456571729286518,-0.33123948403113623,0.7594590897392678
CHEMBL4210016,Amaryllidaceae,-2.00480635781341,1.3196675364779094,-0.9194077014535698,-0.930888696477283,0.25983101451129115,0.3918532970161425,1.053812490962171,0.15395480119019203,-0.28876003268831135,0.411944885387536
CHEMBL4211661,Amaryllidaceae,-1.3160594078155685,0.32502148417407994,-0.21146885585505995,-2.478291093055397,-0.6386162668962944,0.6571209936440913,0.1578085027101377,-0.30644518789254094,-0.34209816818928873,0.066101518804885
CHEMBL442287,Amaryllidaceae,-1.3175892352640544,-0.29137282632181366,-0.42362376044307914,-1.8026957095294276,-0.5778620335894008,0.591184506407164,0.5199003756691798,-0.04803558824393743,-0.5137838656444621,-0.16402653773979195
CHEMBL4444050,Amaryllidaceae,-1.378128073504263,0.76345970630088,-1.6980700149930668,-0.7670469815201834,-0.00686883539165909,0.688689827837775,1.1348061712406987,0.12074787127181465,-1.1402099251204665,0.541121040158862
CHEMBL4457620,Amaryllidaceae,-2.0201691948756433,1.3285573465839073,-1.757037315834773,-0.2891630404660492,0.556927420176628,0.5800322700791958,1.3463305357084503,0.5594027053883325,-0.35223215291698007,0.30137013489362213
