ID,dataset,NPR1,NPR2
Z1272316883,enamine,0.14770411304192682,0.9413188463802215
Z8803233490,enamine,0.10613465483839743,0.9495583320050441
Z8462116853,enamine,0.10474997325629508,0.9740077134121033
Z6374564871,enamine,0.09621327847670133,0.9755568164465687
Z3364942718,enamine,0.15042013551958489,0.9363495197950695
Z9338039291,enamine,0.3544933413161541,0.7532895136245279
Z7403643959,enamine,0.3486744443155063,0.7952210478461488
Z9047760183,enamine,0.1271641636568829,0.9107716854265367
Z5390901044,enamine,0.14193317614535242,0.946432111048317
Z9299011842,enamine,0.19509829908488532,0.8591079715195612
Z2208344469,enamine,0.295535041223187,0.7981882299168787
Z9077448228,enamine,0.13055676111729098,0.9595854113378643
Z2256267057,enamine,0.14903707510877312,0.9244125921362191
Z8812110575,enamine,0.3019852761937454,0.8301934359652042
Z9271467367,enamine,0.10523147494374238,0.9850706770646113
Z1700079029,enamine,0.09811546974082758,0.9484280294980687
Z5993545764,enamine,0.3551025141335161,0.9441951894024782
Z8571434625,enamine,0.1458684108611445,0.964190429683852
Z1123720070,enamine,0.3299305362501375,0.8093300493326947
Z1748260703,enamine,0.2643290369578995,0.9075989743757943
Z9571741183,enamine,0.1339776339355203,0.9302052195098985
Z1682278406,enamine,0.3420675149771348,0.9286501161822559
Z2061152153,enamine,0.4664178453756717,0.8597134954319849
Z8848752631,enamine,0.12781824097541272,0.9512847919051123
Z9371809855,enamine,0.18741375710034022,0.8938506766934217
Z6702287528,enamine,0.41792068409392213,0.6235985470528387
Z1455164945,enamine,0.22696652307901732,0.9152329660763514
Z4166103531,enamine,0.4508836839063571,0.8883095354023708
Z9043893770,enamine,0.11630617010022436,0.9336119060283813
Z9362923982,enamine,0.0645218724184644,0.9823084506678116
Z9168982382,enamine,0.2600701033411603,0.8227756028551177
Z2055599141,enamine,0.2177383290231633,0.9189925364423943
Z1919708149,enamine,0.1370153125042545,0.9249041659034237
Z9327080035,enamine,0.2135609146591539,0.8526871648869206
Z2053990344,enamine,0.1782854426692994,0.9314989633797086
Z1642713123,enamine,0.299678944179464,0.8991807508722555
Z1247098580,enamine,0.10349454221740291,0.9755573458339774
Z8995797578,enamine,0.1985752070701251,0.8799778853077712
Z6701005953,enamine,0.09460268671877511,0.9347061684369669
Z2054911590,enamine,0.19931582369654638,0.9195319744540924
Z1694035098,enamine,0.19707320473096296,0.9450283722228402
Z2099394274,enamine,0.2673922759071306,0.9032637779256517
Z5604423996,enamine,0.2707925565313241,0.9276265313532365
Z1991869576,enamine,0.13274278621558866,0.9273623614094584
Z1372723798,enamine,0.23235752907363097,0.8251487691607855
Z9317918874,enamine,0.07258192978492334,0.9800988372013426
Z9299048239,enamine,0.058063562420483904,0.9904743092192296
Z2408357216,enamine,0.07896446606304498,0.9835464373380945
Z8665902799,enamine,0.23391553630389844,0.8988950724556811
Z8485184363,enamine,0.08490062365136215,0.9715768682321843
Z3019160394,enamine,0.2660618908004922,0.8103201236085258
Z2403009672,enamine,0.28428492855591914,0.9068229481362653
Z4595168564,enamine,0.12132059622134954,0.9663747611271407
Z5379256744,enamine,0.3455863256700917,0.7825749628311928
Z9062401771,enamine,0.4666567970930687,0.681416897707389
Z3794792218,enamine,0.1305501929323658,0.8887643555861698
Z748636348,enamine,0.17590604495680148,0.8505575389957035
Z3569105449,enamine,0.27322544835444,0.8330083597130763
Z8208579813,enamine,0.12428912253644112,0.950280051307545
Z8840203777,enamine,0.29226846818151425,0.7688866395450058
Z1307981209,enamine,0.19455256621918648,0.8595906697936118
Z1757403587,enamine,0.2152750269009354,0.886512253773582
Z6214441960,enamine,0.4585951050834317,0.6939928248660688
Z4276671717,enamine,0.34556916416452893,0.8015295606578428
Z4085236018,enamine,0.1751170536120789,0.9286798492478245
Z5411571727,enamine,0.148427471942762,0.9232625371742638
Z2035295636,enamine,0.21634900252267183,0.9400815874821182
Z8718595554,enamine,0.3386385119133531,0.8560889668556627
Z8838181248,enamine,0.3286762153525885,0.8828356503400487
Z5946652622,enamine,0.1422633505307255,0.914004136935745
Z2233164100,enamine,0.10069050810478057,0.93509376170578
Z4077703473,enamine,0.18236368331192523,0.9695563271664815
Z9244227347,enamine,0.15468777227407046,0.9885922895962836
Z1238988075,enamine,0.1273487812273213,0.9259793022844504
Z7325834254,enamine,0.2106824446484097,0.834475643352764
Z2278641035,enamine,0.20172717696077921,0.8441562217697179
Z9061373432,enamine,0.18987100024403836,0.917632426448423
Z9061996675,enamine,0.14446341583578987,0.9181557797141001
Z9231515732,enamine,0.17354055124510667,0.8990441231829827
Z6924062998,enamine,0.16089165222141374,0.8663755205517181
Z2947986802,enamine,0.30344303307866083,0.8223916951581494
Z2829062848,enamine,0.44163265900205656,0.6352877910655147
Z9243419140,enamine,0.17749495844733112,0.9231934318677727
Z3681894697,enamine,0.12985247848350853,0.9215555368972994
Z9299043581,enamine,0.14958121156926477,0.8799460376857289
Z8872279723,enamine,0.18411239069330002,0.8990120452011401
Z8222128205,enamine,0.1024910440152859,0.9675452402338041
Z7638548771,enamine,0.20017394550249498,0.8254200961511583
Z4525713758,enamine,0.1927386244531712,0.9676384937161223
Z8695677403,enamine,0.5414898202701901,0.7842159822334566
Z9164825600,enamine,0.404971955714504,0.6618100032426065
Z444004766,enamine,0.1339631887816465,0.9428196889851549
Z2177045165,enamine,0.1463878549994601,0.9422959181623224
Z5444213732,enamine,0.08546777703915545,0.9569003664130129
Z2256568918,enamine,0.12685072344441523,0.9368395439242373
Z8928632501,enamine,0.06886601562358613,0.9419223835924599
Z3308615521,enamine,0.17960203559748267,0.9591669004429654
Z6480520062,enamine,0.11763735571115891,0.9561973358621909
Z8302965360,enamine,0.12626318808174117,0.9442753958601824
Z8820659515,enamine,0.16864659453176414,0.9103143780615682
Z4576108207,enamine,0.39737811158214986,0.8105887734651372
Z2055012276,enamine,0.20521518592108054,0.8845621598751546
Z8854761495,enamine,0.21150218296513756,0.9002817175626232
Z8709949927,enamine,0.3198161019340229,0.8133146164703532
Z8783576276,enamine,0.1658362696934344,0.9413655999998177
Z5334179940,enamine,0.4163531011998786,0.6621170396952385
Z5224615378,enamine,0.443296611546953,0.8989502173800958
Z2179365933,enamine,0.09675722019754075,0.9492504515468847
Z8346149998,enamine,0.1051329009078794,0.9669685633985207
Z6214338784,enamine,0.28794554805299627,0.8709951799300057
Z9118518607,enamine,0.36353426185010124,0.8433328020896858
Z4556066120,enamine,0.17402268846782273,0.8689325928276238
Z5388303226,enamine,0.14915474570592036,0.9349316991658474
Z2873336837,enamine,0.40208674677782524,0.8293522845963764
Z3340724375,enamine,0.14008832127077642,0.9483142332813874
Z3256013635,enamine,0.14385922005845492,0.9283113537845311
Z8773146653,enamine,0.25473090152876576,0.8053580921503629
Z8110796076,enamine,0.2526735401652387,0.8437524470721519
Z608430830,enamine,0.14937229779459815,0.8880939316908123
Z8864082685,enamine,0.07334201858849158,0.9527110941391869
Z2053086681,enamine,0.15838612727214288,0.9459545186556447
Z9441987551,enamine,0.29386191161801517,0.8532693189148491
Z8624793240,enamine,0.16553934481659943,0.9407528898502202
Z9359160267,enamine,0.13185278054633065,0.9569209150942668
Z3858465399,enamine,0.30699670845019117,0.9236084499126951
Z8978492484,enamine,0.06736955917800609,0.9788916476422853
Z6058663497,enamine,0.17589628263394924,0.8807403491922581
Z4996141238,enamine,0.07289310613445583,0.9586415164178848
Z7274221838,enamine,0.05924597526851218,0.9648482266008078
Z6520392450,enamine,0.26571731025514067,0.8476939340200852
Z9155140717,enamine,0.4941891808509272,0.8891964782617477
Z8829999588,enamine,0.4312006883079842,0.7697148599004201
Z3827926453,enamine,0.22296122038550426,0.9250161254308735
Z2114649862,enamine,0.23663740162979588,0.8720219092609799
Z9174060182,enamine,0.11387228428642389,0.9309328470006054
Z7235658964,enamine,0.1050193764986924,0.9531559515148296
Z7371467846,enamine,0.09621843853765362,0.9852495356832454
Z8445343855,enamine,0.17277868260434737,0.8931411062481391
Z8059707817,enamine,0.08440520929601454,0.9331226028372946
Z4322642773,enamine,0.2791138584261047,0.9483933212508059
Z3293178415,enamine,0.3872600879426332,0.8934920645932505
Z8976783965,enamine,0.26652898609001874,0.8357422120546313
Z2020539925,enamine,0.09577119856137721,0.9750884814621954
Z2851901742,enamine,0.11993096053911943,0.9459136876772292
Z9359096856,enamine,0.08432030871694107,0.9499319478102248
Z2410448191,enamine,0.1323188432595242,0.9689276361533372
Z2633800445,enamine,0.1339130909841665,0.9787087490670507
Z8943556898,enamine,0.38622988357211924,0.759720830777304
Z4872280153,enamine,0.26253480287429753,0.8352177596769489
Z3241124579,enamine,0.12374767977551233,0.9665733890843894
Z425721990,enamine,0.3175113318963336,0.8953645425789233
Z9482161669,enamine,0.08760282640102288,0.9615150869236068
Z3561850528,enamine,0.22774464736400868,0.8739854245639916
Z7396352144,enamine,0.37522208665935447,0.7379094686097133
Z3597341830,enamine,0.08542246090615059,0.9750266450765903
Z290738722,enamine,0.22810158412378734,0.8889686106723518
Z1760067671,enamine,0.3837294070203587,0.7694259863374941
Z2696433721,enamine,0.2943858979746421,0.9135923452807384
Z9222697873,enamine,0.16925589868716703,0.911235379364805
Z2144232914,enamine,0.13487528249598169,0.9599639269661688
Z1273599895,enamine,0.14539684264529198,0.9358798728121138
Z363642806,enamine,0.343454109208811,0.7328454191548656
Z6508482505,enamine,0.0987383094487778,0.943055201194289
Z8621765515,enamine,0.13632489288587618,0.9685362765009514
Z6615022774,enamine,0.5623442115334466,0.9019851277257634
Z8102218858,enamine,0.06955254730021738,0.9591233739015397
Z1762509533,enamine,0.35780558584482186,0.9104162721303783
Z9050832837,enamine,0.4584728700046285,0.7240843985983427
Z1160583115,enamine,0.11231840677585365,0.9814706779670778
Z7990099452,enamine,0.40995879068445346,0.8375286824352121
Z9050369403,enamine,0.4076507689485556,0.8142841284428458
Z9317928720,enamine,0.1128473617271722,0.9651439312242348
Z4577085323,enamine,0.22750435238251918,0.9082134665426509
Z8789195998,enamine,0.16878396977462126,0.8860459534786795
Z8427006181,enamine,0.23181935035836898,0.9143183788758592
Z9061390845,enamine,0.31101012098914976,0.8705537826557398
Z9350134452,enamine,0.12338463731485355,0.9453510577388575
Z33486252,enamine,0.17192774870034658,0.8739213677590422
Z6795737130,enamine,0.3841714197556545,0.8281462808284297
Z1902628576,enamine,0.20539577213298463,0.9489282384523803
Z6309451358,enamine,0.16711374966797649,0.9562128551754234
Z8962411281,enamine,0.16861835692395089,0.8541483378638293
Z8873278205,enamine,0.22126829038952534,0.883926357524832
Z9354758388,enamine,0.07195512480609974,0.9810923422706842
Z8843921078,enamine,0.23589566764773515,0.8448800527545312
Z1757997860,enamine,0.21033449459821701,0.9216912758273514
Z9506629891,enamine,0.193726132014559,0.9579537424092803
Z9005327529,enamine,0.44020711560269804,0.831075728574138
Z8619131284,enamine,0.3256132044956662,0.7554200909352983
Z5275576611,enamine,0.16971307984629164,0.9372866211125163
Z2194653011,enamine,0.565229784869228,0.703574819303352
Z8405686184,enamine,0.145403445803032,0.9619657774801524
Z53833295,enamine,0.24517572943111834,0.8224270525614885
Z8959205174,enamine,0.22008406367282604,0.8655788429537643
Z9094565337,enamine,0.12316886510719315,0.9067663808610521
Z8878918865,enamine,0.22595543366588855,0.8783641094974939
Z3642842191,enamine,0.23681323569905494,0.8686401382515436
Z6366866539,enamine,0.1238625037818206,0.9459819767059171
Z3254688433,enamine,0.14972016178827652,0.8940177993217034
Z2058350523,enamine,0.09634616355270449,0.9936103540801022
Z8990497591,enamine,0.1447782706191406,0.9231745590087381
Z9328200819,enamine,0.3276943335097415,0.8765398536943279
Z7718026348,enamine,0.2559110513012411,0.8490602449870213
Z4503538526,enamine,0.2258789034246312,0.9026130262508393
Z1116938104,enamine,0.18096475296608222,0.9531607291887091
Z4439657825,enamine,0.13599826019520078,0.9414174386730431
Z6775370947,enamine,0.16594132182001442,0.9105298277035275
Z8969131206,enamine,0.1295437596193612,0.9541825409117688
Z1849591620,enamine,0.12232955310296018,0.9832393498727272
Z2015610794,enamine,0.09662846496293251,0.9633031842852309
Z3046206821,enamine,0.05840211855972794,0.9822331936183322
Z3519587018,enamine,0.4085283511713316,0.6902889319923248
Z7720954452,enamine,0.07333373171541582,0.9704803621266476
Z9478993222,enamine,0.2412218135219351,0.8839801024895934
Z6964645242,enamine,0.3239980387189855,0.8610619496359981
Z2062263223,enamine,0.16054662272195847,0.9334615144545573
Z8368409166,enamine,0.2670382985827165,0.8438248815036393
Z5362385277,enamine,0.07465851937775356,0.9800360371259531
Z8920724745,enamine,0.17934562805136575,0.9610196621906797
Z8790596074,enamine,0.4106671022244456,0.7834687012198192
Z2058346262,enamine,0.1673920547457615,0.9097082357422199
Z2643254077,enamine,0.19912083795135832,0.9592246642741429
Z820123006,enamine,0.2615793650368894,0.8409112484558311
Z8926499921,enamine,0.18113269791951242,0.9400792476392204
Z740357662,enamine,0.2025909394294927,0.9231302948120246
Z1376068547,enamine,0.12381521479179414,0.9527273426095447
Z2051963551,enamine,0.22077167549091997,0.9683379795798618
Z7158454738,enamine,0.18411382599335954,0.9345333056037315
Z3251707616,enamine,0.2147051404718382,0.9495297326199484
Z9081900165,enamine,0.44205174881217896,0.819542928174302
Z1005794424,enamine,0.11330446245410912,0.9649529183506564
Z9259445924,enamine,0.3363645180721538,0.9580762004935502
Z3710777172,enamine,0.25475956220289697,0.799773147486456
Z8877712419,enamine,0.19145864678485813,0.8403985912572168
Z1918088350,enamine,0.07354289994789669,0.955567877731067
Z7745226419,enamine,0.2629095589626015,0.9120102269020465
Z9241057829,enamine,0.1437020570201105,0.9618488250156707
Z8571455267,enamine,0.06456517496292959,0.9438289674723954
Z6154385648,enamine,0.21445993805310928,0.9143413736557693
Z9124207479,enamine,0.2115936352721776,0.9157682656208022
Z3829141225,enamine,0.1858759747648772,0.9778484780836728
Z2052533611,enamine,0.25143972693920835,0.8831197605637424
Z8759578368,enamine,0.224233679466215,0.8783771984902559
Z3019515505,enamine,0.12662214175397066,0.9386774066477133
Z3558032797,enamine,0.1447360932563838,0.8905514084115007
Z57389766,enamine,0.42939904337097856,0.7496760297513375
Z1757176923,enamine,0.2852915210230275,0.9066940809325806
Z6268146068,enamine,0.13105875576679124,0.915873159998894
Z5466957974,enamine,0.12795364593514896,0.9563341716713475
Z9070722600,enamine,0.14775411454880694,0.9461056144980643
Z8647105221,enamine,0.15192387197051732,0.8784355092435144
Z5372761950,enamine,0.18078783124056996,0.8929537118117854
Z3514544895,enamine,0.13067175917449747,0.9506833478833814
Z8243542242,enamine,0.1765198506064245,0.9012851068145177
Z6256896315,enamine,0.3967449699515133,0.846867237455924
Z6781315816,enamine,0.15325644193915422,0.9574347543542282
Z7771752524,enamine,0.39770801710241427,0.6710126002614579
Z2386299876,enamine,0.2637175864251002,0.8341571207588214
Z6739747115,enamine,0.14978765559043328,0.9486147906482538
Z3135722899,enamine,0.24634290019605892,0.8443411136793327
Z4961179101,enamine,0.26483575341818943,0.8201135441887034
Z9080414486,enamine,0.07886150267042506,0.9793854330442627
Z4425401546,enamine,0.07372936533055913,0.979629177025631
Z1389191503,enamine,0.15673914515935367,0.901535656914131
Z8298279928,enamine,0.2935207525268813,0.8301497532485768
Z9079770278,enamine,0.2812377950131952,0.8590990290378847
Z9240165181,enamine,0.12256644121998383,0.9814660662787946
Z9179508182,enamine,0.2707472871261007,0.8892957738885043
Z9062718303,enamine,0.38428854086244735,0.7670008187454366
Z57331936,enamine,0.09791441618306754,0.9736747379281478
Z8515883455,enamine,0.27428388080223215,0.8078193574775675
Z8076748655,enamine,0.0929225026581809,0.9480665166727661
Z1029620824,enamine,0.25008188145091925,0.8329945242771187
Z2351537693,enamine,0.31065437559043474,0.805133836625428
Z1092397542,enamine,0.3260826411255402,0.7395703968328035
Z8233671822,enamine,0.2875794614080708,0.8165607116936344
Z9061786678,enamine,0.2552798240782211,0.865519696618813
Z9299574185,enamine,0.2320631694279099,0.9115983935082447
Z2388633004,enamine,0.352806530779782,0.7908142891391886
Z9270848467,enamine,0.2604837557539744,0.8731462821076348
Z7373100543,enamine,0.15375062945179707,0.927541385075973
Z9222658764,enamine,0.18695903440742323,0.9225445340743521
Z9299027634,enamine,0.2975581936711498,0.8379691754257446
Z1757923197,enamine,0.19852073901285042,0.943593491156708
Z2313235758,enamine,0.15929123328555203,0.9488077668871312
Z9053283923,enamine,0.24684066065003177,0.9468081626574608
Z2390093204,enamine,0.12669976278609238,0.9624005377675434
Z8661246478,enamine,0.33565617187946484,0.8682583701326497
Z7766247344,enamine,0.1032364005804489,0.8967635994611016
Z2392575597,enamine,0.14234883249480074,0.9220777866002988
Z8658305023,enamine,0.4050923174078183,0.7647554315232786
Z9072996163,enamine,0.12007904084604194,0.9345723601250232
Z9081877089,enamine,0.19486257659914683,0.9514354366635894
Z9244370788,enamine,0.1499677743693438,0.9502720927333023
Z5704465416,enamine,0.08351559892102545,0.9654453650963831
Z4399389898,enamine,0.19340884368636777,0.9316660083203221
Z9123978523,enamine,0.5377367743898184,0.7995723939075899
Z1238926722,enamine,0.3128016427262196,0.8758048475763888
Z418671148,enamine,0.17476202828751403,0.8617910137124549
Z2826866585,enamine,0.29675274330429746,0.7851830246272522
Z3494102453,enamine,0.06906660087739312,0.9513480025144715
Z9328205205,enamine,0.1215681049584776,0.9303921464312529
Z5993011800,enamine,0.43371208009437556,0.8879276327934955
Z4773518350,enamine,0.16033808112214318,0.9738952250808496
Z1989864641,enamine,0.05584987777672576,0.9884301110286066
Z4562079271,enamine,0.0712994131557779,0.9810496622161282
Z8189604050,enamine,0.13653298233098157,0.9829656531148857
Z1757021776,enamine,0.42953276350330577,0.8044810023575196
Z8788891827,enamine,0.282524713345746,0.8725968052165478
Z7562199338,enamine,0.46139249664254794,0.6548730156738349
Z8242781275,enamine,0.1390523073564084,0.8970168519187907
Z8990522984,enamine,0.13262280021067815,0.9647309939412352
Z9062007463,enamine,0.13139133810235612,0.9323468526611723
Z198194404,enamine,0.12591833109397493,0.9375893776240163
Z3825819890,enamine,0.5744358952389129,0.6792562399149179
Z9070100705,enamine,0.2481954374914204,0.9098328191156863
Z9296863243,enamine,0.22135708553615333,0.9341767755461219
Z9299546499,enamine,0.16312784938514616,0.8633049549238709
Z1870623416,enamine,0.3646914125232762,0.7140801167087751
Z4996715878,enamine,0.29034957401302347,0.8464246706856318
Z6187586062,enamine,0.28080604873136117,0.8648173666185076
Z9143889116,enamine,0.09991426614981753,0.9673715592302758
Z8958761285,enamine,0.1774353464847802,0.9682869469449662
Z9493180546,enamine,0.0748805832646579,0.958094421397767
Z4341279708,enamine,0.15590644297053405,0.9229304155193508
Z9028774955,enamine,0.1716085202471296,0.9605507498185146
Z8679840360,enamine,0.056367433791407476,0.9845891000682196
Z9362924884,enamine,0.06724316668595089,0.9785675767248241
Z2608560794,enamine,0.20295328156107262,0.9248163015178015
Z8999110371,enamine,0.08468798544549368,0.959475769087593
Z8310257657,enamine,0.1930059275195035,0.8083005554911954
Z7773253442,enamine,0.1518718200291263,0.9682047195747986
Z9163502431,enamine,0.3966342447730911,0.7691681919843121
Z4610752673,enamine,0.25826320823621735,0.9341052000116582
Z3643909239,enamine,0.4676484451803841,0.8233268350944678
Z9271621941,enamine,0.2599459053108563,0.9561926966948745
Z872439288,enamine,0.11366744777306846,0.9703048684832024
Z1203680249,enamine,0.25170892085093793,0.8850578910672702
Z3798092404,enamine,0.3164230851015669,0.8194602147859571
Z9077045324,enamine,0.22781157808509925,0.8651999403981713
Z4024723019,enamine,0.19860277435184975,0.8977539722663123
Z2012595883,enamine,0.27998449954072446,0.9464310266868063
Z9170791707,enamine,0.19296967600073936,0.9551901372485768
Z8912309127,enamine,0.18373867974455502,0.8569329020846926
Z2178140039,enamine,0.09190789585772871,0.9444181749044271
Z8687276747,enamine,0.3514390865866312,0.7400197079387218
Z8824548455,enamine,0.49266175618393393,0.6480828176056945
Z9510873354,enamine,0.1261881841336591,0.9116101043649536
Z8843538211,enamine,0.10134898332793306,0.9517203811910625
Z8342388101,enamine,0.17661117197565315,0.916261061874037
Z4079344522,enamine,0.1855376875390025,0.9453440426497365
Z1652475154,enamine,0.25997385077292534,0.7820998989024107
Z9328198465,enamine,0.22165369785170547,0.9125075327265568
Z2938371643,enamine,0.32413283377945384,0.8235200169021988
Z9353828798,enamine,0.09760836279047874,0.943558157066629
Z7994464550,enamine,0.169971379764703,0.8968362894428565
Z1759065410,enamine,0.18056389221876698,0.9147464690211747
Z9143588331,enamine,0.16814066857908955,0.91936350184843
Z2054113160,enamine,0.22079345895979952,0.8461001303759809
Z1102943585,enamine,0.14202457825596168,0.9419999508948633
Z1700912709,enamine,0.159207314995534,0.9687613827930087
Z7374405835,enamine,0.12928009070311997,0.9123053012915155
Z8978123752,enamine,0.24979451435356445,0.7992944555251655
Z2060913590,enamine,0.24757910416405216,0.8937112580832376
Z2689480125,enamine,0.4592708075481393,0.870382967629976
Z9466017615,enamine,0.21880774503955702,0.897711654516441
Z9061864213,enamine,0.1008101128925682,0.9570382945142161
Z8820656427,enamine,0.06748650369928662,0.9787611714164242
Z5245623516,enamine,0.17581481570382518,0.9192839611685792
Z8838860226,enamine,0.12429303134187379,0.953862471848308
Z9202347848,enamine,0.3215348848079157,0.8315097725714545
Z8281755801,enamine,0.28889134146275647,0.8983426200427195
Z8634128575,enamine,0.09337731159998455,0.9681079951853423
Z8553046691,enamine,0.10415068131994379,0.9328570426626503
Z9061557453,enamine,0.13326014364479705,0.9861508622590776
Z983892804,enamine,0.14584386244739184,0.9112556456389423
Z444368346,enamine,0.10230415755093136,0.9474704357390883
Z1847072837,enamine,0.11594797653169431,0.9419788175955474
Z2057155859,enamine,0.3955159914808638,0.8750393559414111
Z9061388754,enamine,0.3079887722093643,0.8279403893817895
Z9344673929,enamine,0.31267949715535975,0.8617910491168691
Z3535629978,enamine,0.21222960312191447,0.8972676382994447
Z9070630833,enamine,0.17826907423567118,0.9199869560638962
Z5442583076,enamine,0.2651156259153083,0.8366352193258714
Z6480519367,enamine,0.17772552448021875,0.9434708903863731
Z9359093798,enamine,0.10421410148799863,0.9426241202821668
Z9061726009,enamine,0.13967668318954615,0.9306454425598333
Z1607779947,enamine,0.22278448881096805,0.9616522878501721
Z2275260468,enamine,0.1758463705988572,0.9555572773759328
Z4378900452,enamine,0.18624391785941793,0.9191843385538194
Z9155969387,enamine,0.4074456374565109,0.7568130116084761
Z2834502864,enamine,0.1330652781478145,0.8873312757777302
Z8761299409,enamine,0.37264516251339713,0.8115020967985044
